elapsed_time_s,elapsed_time_min,phase,is_event_point,semi_major_axis_m,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,true_anomaly_deg,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,subsatellite_longitude_deg,subsatellite_latitude_deg,subsatellite_altitude_m,orbit_height_m,mass_kg
292440.0,4874.0,coast,0,36203200.062461756,0.47734297985273993,6.350678786557443,335.08220173713516,240.42635530140424,102.14899852505305,22993284.30757363,-20879722.760653872,-1029338.3446689701,3583.3731421192524,1308.6638652519139,300.1199483819369,175.9220682577552,-1.900784005259002,24697814.386393636,24697790.931164157,3989.0804033149243
292500.0,4875.0,coast,0,36203180.89920555,0.4773425461786967,6.350680555770558,335.08219677431674,240.42634960819987,102.52350126135045,23207737.102872666,-20800706.02527909,-1011306.7599486774,3565.056112830004,1325.1888268676003,300.929118970984,176.0439781850526,-1.8611364689830563,24803466.37835192,24803443.89095801,3989.0804033149243
292560.0,4876.0,coast,0,36203162.01317122,0.4773421188581234,6.350682273726546,335.08219206596993,240.42634345484302,102.89547679454499,23421091.38569295,-20720704.689834267,-993227.2974462635,3546.7563106333314,1341.484367033466,301.71593665701846,176.1633569541002,-1.8216790153263684,24908965.540927816,24908943.996510327,3989.0804033149243
292620.0,4877.0,coast,0,36203143.399861775,0.477341697787847,6.350683941299218,335.08218760200816,240.42633686072327,103.2649542592875,23633348.234302223,-20639732.430072945,-975101.2872025849,3528.4752142781426,1357.5534640832798,302.48077149601926,176.28023421032788,-1.7824117515485038,25014308.472057693,25014287.846044417,3989.0804033149243
292680.0,4878.0,coast,0,36203125.054848485,0.4773412828662457,6.350685559353469,335.0821833726659,240.4263298445944,103.6319624175008,23844508.814031757,-20557802.74414856,-956930.0372441392,3510.214247413546,1373.3990596992219,303.22398725846966,176.3946392106028,-1.7433347275011641,25119491.853227075,25119472.12133295,3989.0804033149243
292740.0,4879.0,coast,0,36203106.97377034,0.4773408739932369,6.3506871287449895,335.0821793684897,240.42632242459368,103.99652966212325,24054574.374020435,-20474928.95481099,-938714.8339575827,3491.97478025128,1389.0240590021904,303.94594151648005,176.5066008273617,-1.7044479381008464,25224512.447588623,25224493.585815754,3989.0804033149243
292800.0,4880.0,coast,0,36203089.15233365,0.47734047107027217,6.350688650320039,335.0821755803289,240.42631461826073,104.35868402089994,24263546.244057275,-20391124.211596865,-920456.9424590113,3473.7581311827494,1404.431330665966,304.64698573118983,176.61614755278652,-1.6657513257144592,25329367.098120227,25329349.0827577,3989.0804033149243
292860.0,4881.0,coast,0,36203071.58631158,0.47734007400032474,6.350690124915212,335.082171999327,240.42630644255573,104.71845316021451,24471425.83151959,-20306401.49301248,-902157.6069579935,3455.565568351653,1419.6237070536417,305.327465340333,176.72330750301194,-1.6272447824606033,25434052.725822426,25434035.533445932,3989.0804033149243
292920.0,4882.0,coast,0,36203054.27154367,0.47733968268788035,6.350691553357327,335.0821686169127,240.42629791387677,105.07586438895719,24678214.618404213,-20220773.608707763,-883818.0511163445,3437.3983111831835,1434.6039843747978,305.9877198458605,176.82810842236375,-1.588928152429144,25538566.327954516,25538549.935425807,3989.0804033149243
292980.0,4883.0,coast,0,36203037.20393518,0.4773392970389242,6.350692936463249,335.08216542479187,240.42628904807742,105.43094466242208,24883914.158449214,-20134253.201640315,-865439.4784016467,3419.2575318707795,1449.3749228619852,306.62808290152026,176.93057768762003,-1.5508012338216497,25642904.97630871,25642889.36077491,3989.0804033149243
293040.0,4884.0,coast,0,36203020.37945672,0.47733891696093006,6.350694275039722,335.082162414939,240.42627986048362,105.78372058622938,25088526.07434355,-20046852.750228286,-847023.072435517,3401.1443568214077,1463.9392469651475,307.2488824003018,177.0307423122905,-1.5128637810151997,25747065.815521676,25747050.954414416,3989.0804033149243
293100.0,4885.0,coast,0,36203003.79414341,0.47733854236284606,6.350695569883369,335.0821595795894,240.42627036590935,106.13421842026852,25292052.055022217,-19958584.570491046,-828569.9973366342,3383.059868060334,1478.2996455626785,307.85044056166026,177.1286289509095,-1.4751155065520118,25851046.061422713,25851031.93245714,3989.0804033149243
293160.0,4886.0,coast,0,36202987.444094464,0.477338173155082,6.3506968217804545,335.08215691123155,240.426260578673,106.48246408265565,25494493.853044514,-19869460.8181768,-810081.398058542,3365.0051045963532,1492.4587721878866,308.4330740184396,177.22426390333737,-1.4375560830572673,25954842.999418058,25954829.580591697,3989.0804033149243
293220.0,4887.0,coast,0,36202971.32547237,0.477337809249494,6.350698031506781,335.0821544025991,240.42625051261263,106.82848315370303,25695853.28205303,-19779493.490876123,-791558.4007222474,3346.9810637484156,1506.4192452696961,308.99709390342224,177.31767311906714,-1.4001851450874556,26058453.982910436,26058441.252501942,3989.0804033149243
293280.0,4888.0,coast,0,36202955.43450236,0.47733745055937,6.3506991998279085,335.0821520466639,240.42624018110067,107.17230087989576,25896132.214311104,-19688694.430120673,-773002.1129436381,3328.988702434592,1520.1836483864763,309.5428059354363,177.40888220153101,-1.3630022909114987,26161876.431753397,26161864.368321184,3989.0804033149243
293340.0,4889.0,coast,0,36202939.76747155,0.47733709699941596,6.350700327498588,335.08214983662856,240.4262295970587,107.51394217787187,26095332.578316543,-19597075.323466294,-754413.624155749,3311.028938424307,1533.754530531944,310.070510504959,177.49791641240392,-1.3260070842268434,26265107.8307397,26265096.413120437,3989.0804033149243
293400.0,4890.0,coast,0,36202924.320728436,0.47733674848573715,6.35070141526339,335.08214776591956,240.42621877297148,107.85343163840214,26293456.356489338,-19504647.706559863,-735794.0059259098,3293.102651554749,1547.1344063921522,310.5805027591571,177.58480067590062,-1.2891990558126771,26368145.72812303,26368134.93543009,3989.0804033149243
293460.0,4891.0,coast,0,36202909.09068201,0.47733640493582574,6.350702463856068,335.08214582818056,240.4262077209005,108.19079353036734,26490505.58293139,-19411422.965189148,-717144.3122678072,3275.2106849123625,1560.3257566326151,311.07307268631325,177.6695595830622,-1.2525777051223217,26470987.73417256,26470977.545794282,3989.0804033149243
293520.0,4892.0,coast,0,36202894.07380109,0.4773360662685417,6.350703473999971,335.08214401726553,240.42619645249735,108.52605180472848,26686482.34125602,-19317412.33731523,-698465.5799485015,3257.3538459803067,1573.3310281946779,311.54850519958813,177.75221739603091,-1.2161425018168461,26573631.51975947,26573621.915357437,3989.0804033149243
293580.0,4893.0,coast,0,36202879.2666136,0.477335732404097,6.350704446407805,335.08214232723253,240.4261849790168,108.8592300984881,26881388.76248538,-19222626.91508684,-679758.8287904388,3239.5329077527563,1586.152634600296,312.0070802200757,177.83279805230677,-1.1798928872418415,26676074.81497506,26676065.77448224,3989.0804033149243
293640.0,4894.0,coast,0,36202864.665705726,0.47733540326403984,6.35070538178181,335.08214075233735,240.42617331132894,109.19035173863975,27075227.02301375,-19127077.646836165,-661025.0619685022,3221.7486098169006,1598.792956264415,312.4490727591103,177.91132516898904,-1.1438282758492762,26778315.40777967,26778306.91139845,3989.0804033149243
293700.0,4895.0,coast,0,36202850.267721295,0.4773350787712358,6.350706280813584,335.0821392870275,240.42616145993162,109.51943974610266,27267999.342634745,-19030775.339055754,-642265.2663021473,3204.0016594034882,1611.2543408142024,312.87475299978917,177.98782204699376,-1.1079480565662696,26880351.142681766,26880343.170881975,3989.0804033149243
293760.0,4896.0,coast,0,36202836.06936082,0.47733475884985155,6.350707144184374,335.08213792593614,240.42614943496216,109.84651683964046,27459707.98263073,-18933730.658356026,-623480.4125426712,3186.2927324067377,1623.5391034144247,313.2843863776781,178.06231167525016,-1.0722515941125892,26982179.91944661,26982172.452963464,3989.0804033149243
293820.0,4897.0,coast,0,36202822.0673809,0.47733444342533743,6.350707972564902,335.0821366638767,240.42613724620875,110.17160543975999,27650355.243922435,-18835954.13340315,-604671.4556556644,3168.6224743744388,1635.6495270982862,313.6782336606697,178.13481673487036,-1.036738230268598,27083799.691834014,27083792.711665966,3989.0804033149243
293880.0,4898.0,coast,0,36202808.25859335,0.47733413242440936,6.3507087666154245,335.0821354958369,240.42612490312146,110.49472767259005,27839943.465277165,-18737456.156836838,-585839.3350986972,3150.9915014690278,1647.587863103105,314.0565510279679,178.20535960329346,-1.0014072850953524,27185208.46636438,27185201.953770943,3989.0804033149243
293940.0,4899.0,coast,0,36202794.6398644,0.47733382577503225,6.350709526985786,335.0821344169735,240.42611241482317,110.81590537373697,28028475.021573808,-18638246.987167977,-566984.975094294,3133.40040140043,1659.3563312102247,314.419590148175,178.27396235839922,-0.9662580581084839,27286404.301112577,27286398.237612076,3989.0804033149243
294000.0,4900.0,coast,0,36202781.20811405,0.47733352340640123,6.350710254315939,335.08213342260717,240.42609979011993,111.13516009211557,28215952.32212298,-18538336.750655666,-548109.2848982495,3115.849734331422,1670.9571200885955,314.76759825646053,178.34064678259153,-0.9312898294074431,27387385.30452902,27387379.671896346,3989.0804033149243
294060.0,4901.0,coast,0,36202767.960315056,0.4773332252489243,6.350710949235082,335.0821325082171,240.42608703751108,111.45251309375469,28402377.809040666,-18437735.443163574,-529213.1590633428,3098.3400337562744,1682.3923876415024,315.10081823079287,178.40543436685118,-0.8965018607616537,27488149.63428734,27488144.414551616,3989.0804033149243
294120.0,4902.0,coast,0,36202754.89349236,0.47733293123420584,6.350711612362636,335.08213166943636,240.42607416519897,111.76798536557435,28587753.955673836,-18336452.931995407,-510297.4776985071,3080.8718073533996,1693.6642613559297,315.4194886672181,178.4683463147527,-0.8618933966550628,27588695.496158205,27588690.671600394,3989.0804033149243
294180.0,4903.0,coast,0,36202742.00472222,0.4773326412950261,6.350712244307902,335.0821309020469,240.42606118109856,112.08159761913451,28772083.26507644,-18234498.95770937,-491363.10672350967,3063.4455378127223,1704.774838654103,315.72384395417225,178.52940354644858,-0.8274636652905232,27689021.142908525,27689016.696059108,3989.0804033149243
294240.0,4904.0,coast,0,36202729.29113136,0.4773323553653264,6.35071284566994,335.0821302019748,240.42604809284674,112.39337029435379,28955368.26853429,-18131883.13591145,-472410.89811920456,3046.0616836384766,1715.7261872467575,316.01411434581433,178.58862670261658,-0.7932118795554135,27789124.873225786,27789120.78686224,3989.0804033149243
294300.0,4905.0,coast,0,36202716.74989639,0.4773320733801904,6.350713417038325,335.0821295652859,240.42603490781087,112.70332356319645,29137611.524137426,-18028614.959027458,-453441.69017341314,3028.7206799281084,1726.5203454877262,316.2905260343724,178.6460361483704,-0.7591372379498444,27889005.030666582,27889001.28781101,3989.0804033149243
294360.0,4906.0,coast,0,36202704.37824276,0.47733179527582564,6.350713958992507,335.0821289881814,240.4260216330979,113.01147733332778,29318815.615398474,-17924703.798053805,-434456.3077224949,3011.422939127958,1737.1593227294536,316.5533012214923,178.70165197713277,-0.72523892547876,27988660.002629176,27988656.586545825,3989.0804033149243
294420.0,4907.0,coast,0,36202692.173444256,0.4773315209895473,6.350714472102447,335.08212846699354,240.4260082755626,113.31785125173545,29498983.14991569,-17820158.9042869,-415455.562388667,2994.1688517663697,1747.6450996790716,316.8026581885846,178.7554940144688,-0.6915161145091996,28088088.219349455,28088085.113542177,3989.0804033149243
294480.0,4908.0,coast,0,36202680.132822,0.4773312504597601,6.35071495692816,335.08212799818136,240.4259948418155,113.62246470831782,29678116.75807932,-17714989.411031168,-396440.252813133,2976.9587871648705,1757.9796287546937,317.0388113661647,178.8075818218822,-0.6579679655939505,28187288.15291957,28187285.341129325,3989.0804033149243
294540.0,4909.0,coast,0,36202668.25374391,0.4773309836259406,6.35071541402057,335.0821275783268,240.4259813382312,113.92533683943628,29856219.09182,-17609204.335285723,-377411.16488508147,2959.793094128035,1768.1648344416146,317.26197140218216,178.85793470056888,-0.6245936282627733,28286258.31632904,28286255.782531425,3989.0804033149243
294600.0,4910.0,coast,0,36202656.53362374,0.4773307204286215,6.350715843921055,335.08212720413087,240.42596777095537,114.22648653143325,30033292.823397916,-17502812.579409637,-358369.07196661556,2942.672101612647,1778.2026136481036,317.4723452293389,178.90657169513156,-0.591392241782346,28384997.262527734,28384994.990930364,3989.0804033149243
294660.0,4911.0,coast,0,36202644.969920486,0.4773304608093729,6.350716247161565,335.08212687240973,240.42595414591284,114.52593242411318,30209340.644231487,-17395822.93276592,-339314.73511367355,2925.5961193767457,1788.0948360605255,317.67013613139466,178.95351159725283,-0.558362935886042,28483503.583510064,28483501.55855009,3989.0804033149243
294720.0,4912.0,coast,0,36202633.56013749,0.4773302047107868,6.350716624264958,335.082126580091,240.4259404688143,114.82369291418745,30384365.26376446,-17288244.073344197,-320248.9032930015,2908.565438609133,1797.843344497519,317.8555438084607,178.9987729493264,-0.5255048314746085,28581775.909420244,28581774.115761742,3989.0804033149243
294780.0,4913.0,coast,0,36202622.30182192,0.47732995207645745,6.350716975745127,335.0821263242105,240.42592674516334,115.1197861586819,30558369.408370126,-17180084.569362197,-301172.3135952388,2891.580332539907,1807.4499552629927,318.028764441284,179.0423740480461,-0.49281704128878395,28679812.90767785,28679811.330209307,3989.0804033149243
294840.0,4914.0,coast,0,36202611.19256377,0.4773297028509692,6.350717302106927,335.08212610190833,240.4259129802634,115.41423007830699,30731355.82029168,-17071352.880846042,-282085.69144417637,2874.641057032567,1816.9164584977127,318.1899907545242,179.0843329479543,-0.46029867055486084,28777613.282123342,28777611.90595507,3989.0804033149243
294900.0,4915.0,coast,0,36202600.22999538,0.47732945697987655,6.35071760384625,335.08212591042593,240.42589917922385,115.70704236079023,30903327.256617513,-16962057.361189555,-262989.7508022488,2857.7478511582212,1826.2446185292722,318.33941207902757,179.1246674649458,-0.4279488176041556,28875175.77218315,28875174.582644716,3989.0804033149243
294960.0,4916.0,coast,0,36202589.41179057,0.4773292144096882,6.3507178814503575,335.08212574710274,240.42588534696677,115.99824046417005,31074286.488290492,-16852206.258692592,-243885.19437231997,2840.9009377524158,1835.4361742202443,318.477214413102,179.16339517973006,-0.3957665744673282,28972499.152053818,28972498.1346915,3989.0804033149243
295020.0,4917.0,coast,0,36202578.735664,0.4773289750878525,6.350718135398057,335.08212560937295,240.4258714882328,116.28784162005176,31244236.299150087,-16741807.718078548,-224772.71379582197,2824.1005239550987,1844.4928393143405,318.60358048279943,179.20053344125068,-0.3637510274444538,29069582.22990475,29069581.370478943,3989.0804033149243
295080.0,4918.0,coast,0,36202568.19937042,0.4773287389627393,6.350718366159302,335.0821254947625,240.42585760758695,116.57586283682485,31413179.485006407,-16630869.781991143,-205652.9898473065,2807.346801734197,1853.4163027804075,318.7186898012109,179.23609937006177,-0.33190125765172024,29166423.847099107,29166423.131581835,3989.0804033149243
295140.0,4919.0,coast,0,36202557.800703995,0.47732850598362675,6.3507185741961045,335.0821254008863,240.42584370942473,116.8623209028411,31581118.852745235,-16519400.392470678,-186526.69262546842,2790.639948393301,1862.2082291541046,318.82271872678183,179.27010986166135,-0.3002163415455951,29263022.877432577,29263022.292005055,3989.0804033149243
295200.0,4920.0,coast,0,36202547.5374977,0.47732827610068274,6.350718759961856,335.082125325445,240.42582979797717,117.14723238955489,31748057.21946296,-16407407.392409822,-167394.4817406992,2773.9801270639055,1870.8702588771237,318.91584052065434,179.30258158978143,-0.2686953514252819,29359378.226390176,29359377.757439673,3989.0804033149243
295260.0,4921.0,coast,0,36202537.407622494,0.4773280492649514,6.350718923902067,335.0821252662227,240.4258158773168,117.4306136546234,31913997.41163068,-16294898.526989132,-148257.0064992291,2757.367487182679,1879.4040086338152,318.99822540304547,179.3335310096362,-0.23733735591424793,29455488.830418162,29455488.46453619,3989.0804033149243
295320.0,4922.0,coast,0,36202527.40898681,0.477327825428338,6.350719066453851,335.08212522108386,240.4258019513623,117.71248084496895,32078942.264286447,-16181881.445092473,-129114.90608391502,2740.8021649541824,1887.8110716851074,319.070040608669,179.3629743611267,-0.20614142042158842,29551353.65621478,29551353.380194277,3989.0804033149243
295380.0,4923.0,coast,0,36202517.53953581,0.4773276045435928,6.35071918804696,335.08212518797086,240.42578802388377,117.99284989980193,32242894.620254878,-16068363.700702474,-109968.80973173202,2724.284283799485,1896.0930181996014,319.13145044121075,179.39092767200253,-0.17510660758396068,29646971.700035963,29646971.500868775,3989.0804033149243
295440.0,4924.0,coast,0,36202507.79725073,0.4773273865642967,6.350719289102923,335.08212516490164,240.42577409850782,118.27173655360508,32405857.329393256,-15954352.754276205,-90819.3369080241,2707.813954791077,1904.2513955817467,319.1826163268658,179.41740676098124,-0.14423197768879734,29742341.98701717,29742341.851891562,3989.0804033149243
295500.0,4925.0,coast,0,36202498.180148296,0.477327171444847,6.350719370035793,335.0821251499668,240.42576017872182,118.54915633907896,32567833.247863322,-15839855.974101253,-71667.09747757069,2691.391277074497,1912.287728797006,319.2236968669488,179.4424272408255,-0.11351658907948337,29837463.570510697,29837463.48680888,3989.0804033149243
295560.0,4926.0,coast,0,36202488.68628002,0.47732695914044193,6.350719431252091,335.0821251413279,240.4257462678789,118.82512459004884,32728825.237427987,-15724880.637632394,-52512.69187252415,2675.016338277062,1920.2035206939236,319.25484788958573,179.466004521378,-0.08295949854315877,29932335.53143819,29932335.48673381,3989.0804033149243
295620.0,4927.0,coast,0,36202479.3137317,0.4773267496070675,6.350719473150684,335.0821251372144,240.42573236920222,119.09965644433294,32888836.16477221,-15609433.932809016,-33356.711257273084,2658.6892149040837,1928.0002523230257,319.2762225004996,179.48815381255326,-0.052559761681785166,30026956.977657825,30026956.95971354,3989.0804033149243
295680.0,4928.0,coast,0,36202470.06062262,0.4773265428014831,6.350719496123428,335.0821251359222,240.42571848578913,119.37276684657252,33047868.900847223,-15493522.95935351,-14199.73769028537,2642.4099727229423,1935.6793832524886,319.2879711328993,179.50889012728982,-0.022316433267091734,30121327.04334598,30121327.040111005,3989.0804033149243
295740.0,4929.0,coast,0,36202460.92510517,0.4773263386812077,6.350719500554761,335.08212513581077,240.42570462061565,119.64447055102352,33205926.320237502,-15377154.730050838,4957.655717015524,2626.1786671353843,1943.2423518805076,319.29024159648304,179.52822828445892,0.007771432420004502,30215444.888393052,30215444.88800075,3989.0804033149243
295800.0,4930.0,coast,0,36202451.90536406,0.4773261372045058,6.3507194868221575,335.08212513530174,240.42569077654008,119.91478212431068,33363011.300549712,-15260336.172009429,24114.90464428811,2609.9953435383845,1950.6905757443228,319.283179125568,179.54618291173284,0.037704781264930175,30309309.697812982,30309309.688578427,3989.0804033149243
295860.0,4931.0,coast,0,36202442.99961581,0.47732593833037457,6.350719455296022,335.08212513287634,240.42567695630714,120.18371594814336,33519126.721822962,-15143074.12790366,43271.4534091723,2593.860037673927,1958.025451825852,319.2669264263568,179.56276844841227,0.06748455900938521,30402920.681166265,30402920.651583873,3989.0804033149243
295920.0,4932.0,coast,0,36202434.20610829,0.4773257420185303,6.350719406340088,335.08212512707377,240.42566316255176,120.45128622199415,33674275.465959735,-15025375.357198093,62426.75481699923,2577.7727759680256,1965.2483568538878,319.24162372335303,179.57799914821283,0.09711171095513632,30496277.071996108,30496277.010737278,3989.0804033149243
295980.0,4933.0,coast,0,36202425.52311993,0.4773255482293963,6.350719340311128,335.08212511648924,240.42564939780257,120.71750696574036,33828460.41617684,-14907246.537353668,81580.27001326074,2561.7335758593135,1972.3606476028303,319.20740880493673,179.5918890820119,0.12658718168115868,30589378.127277434,30589378.023188166,3989.0804033149243
296040.0,4934.0,coast,0,36202416.94895932,0.4773253569240882,6.350719257559477,335.08212509977193,240.42563566448558,120.9823920222682,33981684.456475765,-14788694.265016118,100731.46833878852,2545.7424461175033,1979.363661187924,319.16441706811224,179.60445214055437,0.15591191477362837,30682223.126878396,30682222.96897699,3989.0804033149243
296100.0,4935.0,coast,0,36202408.4819646,0.47732516806440317,6.350719158428739,335.0821250756235,240.4256219649274,121.2459550600405,34133950.47113185,-14669725.057186719,119879.82718759353,2529.799387152037,1986.2587153569714,319.11278156243986,179.61570203712046,0.18508685256828583,30774811.373034183,30774811.150508896,3989.0804033149243
296160.0,4936.0,coast,0,36202400.12050296,0.4773249816128066,6.350719043256251,335.0821250427963,240.42560830135884,121.50820957562792,34285261.344201684,-14550345.352375701,139024.83186731726,2513.904391311207,1993.0471087785106,319.05263303316326,179.625652310153,0.2141129359047075,30867142.189832687,30867141.892039523,3989.0804033149243
296220.0,4937.0,coast,0,36202391.862970054,0.4773247975324205,6.350718912373024,335.08212500009154,240.42559467591767,121.76916889620418,34435619.95904821,-14430561.511738429,158165.97546224663,2498.0574431720383,1999.7301213264368,318.9840999635447,179.6343163258465,0.2429911038920382,30959214.922712103,30959214.539172426,3989.0804033149243
296280.0,4938.0,coast,0,36202383.70778955,0.477324615787011,6.350718766103971,335.0821249463578,240.4255810906524,122.0288461820055,34585029.19788289,-14310379.820194636,177302.75869884563,2482.258519821214,2006.3090143610607,318.9073086164198,179.64170728069786,0.271722293685755,31051028.9379696,31051028.458367974,3989.0804033149243
296340.0,4939.0,coast,0,36202375.65341262,0.477324436340977,6.350718604767682,335.0821248804896,240.42556754752445,122.28725442875432,34733491.941324525,-14189806.487530906,196434.68981375723,2466.507591127307,2012.785031006594,318.8223830749839,179.64783820401863,0.3003074402750456,31142583.622281417,31142583.036463358,3989.0804033149243
296400.0,4940.0,coast,0,36202367.69831727,0.47732425915933796,6.350718428676938,335.0821248014255,240.42555404841164,122.54440647004876,34881011.06797405,-14068847.649486588,215561.28442422947,2450.8046200045796,2019.15939642506,318.7294452828222,179.65272196041064,0.3287474762804017,31233878.38223392,31233877.68020343,3989.0804033149243
296460.0,4941.0,coast,0,36202359.84100805,0.4773240842077228,6.350718238138653,335.08212470814715,240.42554059511087,122.80031497971622,35027589.45400509,-13947509.368823417,234682.06540092113,2435.1495626686155,2025.4333180866317,318.62861508319526,179.65637125220258,0.3570433317610397,31324912.64386427,31324911.815782323,3989.0804033149243
296520.0,4942.0,coast,0,36202352.08001551,0.47732391145235986,6.350718033453934,335.08212459967734,240.42552718934073,123.0549924741335,35173229.97276944,-13825797.636378985,253796.56274304268,2419.5423688840165,2031.6079860363968,318.52001025759205,179.6587986218525,0.3851959340317778,31415685.85221352,31415684.888395317,3989.0804033149243
296580.0,4943.0,coast,0,36202344.41389571,0.47732374086006335,6.350717814918079,335.0821244750791,240.42551383274412,123.30845131451245,35317935.49441726,-13703718.37210435,272904.3134557883,2403.9829822044094,2037.6845731575593,318.40374656356227,179.6600164543118,0.413206207489008,31506197.4708879,31506196.361800924,3989.0804033149243
296640.0,4944.0,coast,0,36202336.841229625,0.47732357239822515,6.35071758282098,335.08212433345403,240.42550052689103,123.56070370915222,35461708.88553141,-13581277.426085932,292004.8614300166,2388.4713402049983,2043.6642354310852,318.2799377718395,179.660036979354,0.44107507344541735,31596446.98163091,31596445.717892796,3989.0804033149243
296700.0,4945.0,coast,0,36202329.36062285,0.4773234060348023,6.350717337447125,335.08212417394117,240.4254872732806,123.81176171565804,35604553.008775584,-13458480.579551945,311097.7573241385,2373.007374707882,2049.548112191805,318.14869570276807,179.65887227386827,0.468803449973126,31686433.883904997,31686432.45628143,3989.0804033149243
296760.0,4946.0,coast,0,36202321.970705196,0.4773232417383077,6.350717079075362,335.0821239957157,240.42547407334388,124.0616372431271,35746470.72255569,-13335333.54586358,330182.55844816886,2357.5910120003555,2055.3373263809863,318.01013026204333,179.6565342641178,0.4963922517549157,31776157.694482565,31776156.093885273,3989.0804033149243
296820.0,4947.0,coast,0,36202314.67012996,0.4773230794777993,6.3507168079794845,335.0821237979878,240.42546092844606,124.31034205430228,35887464.880694106,-13211841.971491119,349258.828649903,2342.222173046416,2061.0329847953935,317.86434947577885,179.6530347279637,0.5238423899432431,31865617.947046287,31865616.164530925,3989.0804033149243
296880.0,4948.0,coast,0,36202307.45757382,0.47732291922287046,6.350716524427991,335.0821235800013,240.4254478398885,124.55788776769313,36027538.332116514,-13088011.436975231,368326.13820317783,2326.9007736916647,2066.6361783328516,317.7114595249112,179.64838529705366,0.5511547720267345,31954814.191798422,31954812.218562596,3989.0804033149243
296940.0,4949.0,coast,0,36202300.33173619,0.47732276094363957,6.350716228684321,335.08212334103285,240.4254348089112,124.80428585966571,36166693.92055075,-12963847.457873615,387384.0636981762,2311.6267248618137,2072.1479822343367,317.5515647789533,179.64259745897942,0.5783303017038739,32043745.995078914,32043743.82246016,3989.0804033149243
297000.0,4950.0,coast,0,36202293.29133884,0.4773226046107405,6.350715921006966,335.0821230803906,240.4254218366945,125.04954766650073,36304934.48423742,-12839355.48569325,406432.18793373846,2296.3999327549914,2077.5694563226125,317.3847678291089,179.6356825593981,0.6053698787636096,32132412.938992083,32132410.558465935,3989.0804033149243
297060.0,4951.0,coast,0,36202286.33512559,0.4773224501953133,6.350715601649361,335.0821227974131,240.42540892436162,125.29368438642074,36442262.855651855,-12714540.9088084,425470.0998116418,2281.2202990280302,2082.9016452374426,317.21116952075766,179.6276518041226,0.6322743989726048,32220814.62104177,32220812.024219766,3989.0804033149243
297120.0,4952.0,coast,0,36202279.46186167,0.4773222976689943,6.350715270860277,335.08212249146845,240.42539607298002,125.53670708158717,36578681.861237094,-12589409.053364638,444497.3942328096,2266.087720976922,2088.1455786673905,317.0308689853243,179.61851626117885,0.65904475396888,32308950.653774586,32308947.832402363,3989.0804033149243
297180.0,4953.0,coast,0,36202272.670333624,0.47732214700390746,6.350714928883605,335.0821221619532,240.42538328356386,125.77862668006625,36714194.321147494,-12463965.18416903,463513.67199541506,2251.0020917116153,2093.302271578252,316.8439636715396,179.6082868628314,0.6856818311615918,32396820.664431278,32396817.610386677,3989.0804033149243
297240.0,4954.0,coast,0,36202265.95934862,0.47732199817265564,6.350714575958801,335.0821218082914,240.42537055707535,126.01945397776655,36848803.04900265,-12338214.50556675,482518.53969484265,2235.963300325326,2098.372724438131,316.65054937610756,179.5969744075776,0.7121865136367135,32484424.29460583,32484420.99989698,3989.0804033149243
297300.0,4955.0,coast,0,36202259.32773431,0.47732185114831016,6.35071421232055,335.08212142993364,240.42535789442698,126.2591996403455,36982510.851651385,-12212162.162304258,501511.60962547176,2220.9712320585318,2103.3579234392014,316.4507202737865,179.5845895621096,0.7385596800683816,32571761.199912257,32571757.65667578,3989.0804033149243
297360.0,4956.0,coast,0,36202252.77433829,0.47732170590440415,6.350713838199167,335.08212102635616,240.42534529648282,126.49787420508844,37115320.52894534,-12085813.240379298,520492.499684248,2206.025768457804,2108.2588407161707,316.2445689468968,179.57114286324799,0.7648022046356873,32658831.049658854,32658827.250157975,3989.0804033149243
297420.0,4957.0,coast,0,36202246.298027866,0.4773215624149224,6.350713453820422,335.08212059706017,240.42533276406064,126.73548808275778,37247234.87352203,-11959172.767877864,539460.833276008,2191.1267875296426,2113.076434561494,316.0321864142641,179.5566447198433,0.7909149569446952,32745633.526529748,32745629.46315252,3989.0804033149243
297480.0,4958.0,coast,0,36202239.89768949,0.477321420654294,6.35071305940618,335.0821201415706,240.42532029793287,126.97205155941508,37378256.67059683,-11832245.715798361,558416.2392205241,2176.2741638894554,2117.8116496373514,315.8136621596105,179.5411054146483,0.8168988019554871,32832168.32627348,32832163.991530985,3989.0804033149243
297540.0,4959.0,coast,0,36202233.572228596,0.47732128059738366,6.3507126551735835,335.08211965943565,240.42530789882898,127.20757479821427,37508388.69776396,-11705036.998863146,577358.3516612366,2161.467768905841,2122.465417184438,315.58908415940044,179.52453510616112,0.8427545999140269,32918435.15739864,32918430.543923236,3989.0804033149243
297600.0,4960.0,coast,0,36202227.32056918,0.4773211422194836,6.350712241335927,335.0821191502258,240.4252955674361,127.44206784116821,37637633.724805854,-11577551.47631763,596286.8099756401,2146.7074708403,2127.0386552275863,315.3585389101554,179.5069438304398,0.8684832062886494,33004433.740876373,33004428.841419913,3989.0804033149243
